3247,64;2;1;3;1;197;0;0;4;20;19;0;0;0;-6,005859375;-18,8528036;38,00155143;1,339119377;2340;-1,7;0;0;0;0;0;0
3247,66;2;1;3;2;197;0;0;4;19;18;0;0;0;-6,005859375;-18,85282263;38,00175257;1,339119352;2340;-1,3;0;0;0;0;0;0
3247,67;2;1;3;1;197;1;1;4;20;19;0;0;0;-6,005859375;-18,8528332;38,0018523;1,339119133;2340;-1,7;0;0;0;0;0;0
3247,68;1;2;3;0;196;0;0;3;20;18;0;0;0;-6,005859375;-18,85284585;38,00195626;1,33911894;2340;-1,7;0;0;0;0;0;0
3247,69;1;1;3;0;196;0;0;3;19;18;0;0;0;-6,005859375;-18,8528567;38,00205697;1,339118966;2340;-1,1;0;0;0;0;0;0
3247,7;2;1;3;2;197;0;2;4;19;18;0;0;0;-6,005859375;-18,85286582;38,00215713;1,339119246;2340;-1,1;0;0;0;0;0;0
3247,71;2;1;3;1;196;0;0;4;20;19;0;0;0;-6,005859375;-18,85287478;38,00225851;1,339119503;2340;-1,3;0;0;0;0;0;0
3247,72;2;1;3;1;196;0;1;4;19;18;0;0;0;-6,005859375;-18,85288541;38,00236029;1,33911955;2340;-1,7;0;0;0;0;0;0
3247,73;2;2;3;1;196;1;1;4;20;19;0;0;0;-6,005859375;-18,85289712;38,00246141;1,339119503;2340;-1,5;0;0;0;0;0;0
3247,74;2;2;3;1;196;1;1;4;20;19;0;0;0;-6,005859375;-18,8529078;38,00256266;1,339119424;2340;-1,5;0;0;0;0;0;0
3247,76;2;2;3;1;197;1;1;5;20;19;0;0;0;-6,005859375;-18,85292836;38,00276617;1,33911982;2340;-1,7;0;0;0;0;0;0
3247,77;2;3;3;2;197;1;2;5;20;19;0;0;0;-6,005859375;-18,85293888;38,00286882;1,339119966;2340;-1,7;0;0;0;0;0;0
3247,79;2;2;3;1;196;1;0;5;19;18;0;0;0;-6,005859375;-18,85295612;38,00306068;1,339119509;2340;-1,3;0;0;0;0;0;0
3247,8;2;2;3;1;196;1;0;5;20;19;0;0;0;-6,005859375;-18,8529715;38,00317126;1,339118612;2340;-1,5;0;0;0;0;0;0
3247,82;2;2;3;1;196;1;0;4;20;19;0;0;0;-6,005859375;-18,85299494;38,00337263;1,339118158;2340;-1,5;0;0;0;0;0;0
3247,83;1;2;3;1;196;0;0;4;20;18;0;0;0;-6,005859375;-18,85300352;38,00347477;1,3391184;2340;-2,2;0;0;0;0;0;0
3247,84;1;2;3;1;196;0;0;4;19;18;0;0;0;-6,005859375;-18,85301332;38,00357468;1,339118589;2340;-1,5;0;0;0;0;0;0
3247,86;1;2;3;1;196;0;0;3;19;18;0;0;0;-6,005859375;-18,85303592;38,00377755;1,33911806;2340;-1,5;0;0;0;0;0;0
3247,87;1;1;3;1;196;0;0;3;19;18;0;0;0;-6,005859375;-18,85304602;38,00387777;1,339117827;2340;-1,5;0;0;0;0;0;0
3247,88;1;1;3;1;196;0;0;4;19;18;0;0;0;-6,005859375;-18,85305449;38,00397901;1,339117362;2340;-1,1;0;0;0;0;0;0
